step,price,action,action_name,q_hold,q_buy,q_sell
1765,255.82264709472656,1,BUY,21057.566,21090.732,21060.785
1766,262.05841064453125,1,BUY,20789.39,20792.453,20789.074
1767,261.9010314941406,0,HOLD,20800.336,20791.475,20780.559
1768,260.130615234375,1,BUY,20794.398,20809.012,20798.096
1769,261.369873046875,1,BUY,20957.744,20990.906,20960.96
1770,257.2783508300781,1,BUY,21237.816,21270.984,21241.037
1771,264.3796081542969,1,BUY,21267.895,21301.059,21271.111
1772,266.091064453125,1,BUY,21111.61,21144.777,21114.832
1773,268.3432922363281,1,BUY,21197.803,21230.973,21201.023
1774,272.9856872558594,1,BUY,21018.531,21051.697,21021.75
1775,274.46099853515625,1,BUY,20908.824,20941.988,20912.043
1776,276.3494567871094,1,BUY,21046.275,21079.44,21049.496
1777,276.9100646972656,1,BUY,21410.305,21443.467,21413.52
1778,273.3102722167969,1,BUY,21598.086,21694.795,21627.855
1779,270.6250915527344,1,BUY,21895.762,21992.47,21925.533
1780,278.0312805175781,1,BUY,21965.875,22062.586,21995.648
1781,284.2080383300781,1,BUY,21630.234,21726.953,21660.01
1782,283.6277770996094,1,BUY,22196.162,22292.875,22225.934
1783,282.9982604980469,1,BUY,22193.004,22289.719,22222.78
1784,288.51605224609375,1,BUY,22435.408,22532.121,22465.186
1785,291.38800048828125,1,BUY,22832.773,22929.484,22862.54
1786,285.4964904785156,1,BUY,22387.252,22483.965,22417.027
1787,289.77496337890625,1,BUY,22363.18,22459.89,22392.95
1788,295.9714050292969,1,BUY,22605.398,22702.113,22635.172
1789,306.5937805175781,1,BUY,22402.625,22499.336,22432.398
1790,301.1448974609375,1,BUY,22735.807,22832.525,22765.582
1791,298.597412109375,1,BUY,22167.59,22264.307,22197.367
1792,304.7840270996094,1,BUY,21866.6,21963.309,21896.367
1793,299.3645935058594,1,BUY,21637.037,21733.754,21666.812
1794,296.71881103515625,1,BUY,21350.188,21383.348,21353.402
1795,294.7714538574219,1,BUY,21295.057,21328.223,21298.281
1796,299.49249267578125,1,BUY,21208.86,21242.03,21212.088
1797,301.7054748535156,1,BUY,21152.758,21179.205,21156.447
1798,304.016845703125,1,BUY,21206.715,21239.88,21209.926
1799,298.3121643066406,1,BUY,21209.164,21242.332,21212.387
1800,296.2073974609375,1,BUY,21058.053,21072.662,21061.746
1801,289.1946716308594,1,BUY,21011.74,21026.35,21015.434
1802,289.4110107421875,1,BUY,20979.543,20994.154,20983.236
1803,291.93878173828125,1,BUY,20933.697,20948.303,20937.387
1804,287.0505065917969,1,BUY,20913.936,20928.547,20917.63
1805,289.1061706542969,1,BUY,20892.895,20907.506,20896.59
1806,288.7324523925781,1,BUY,20851.723,20866.33,20855.414
1807,286.4112548828125,1,BUY,20834.943,20849.555,20838.635
1808,288.781494140625,1,BUY,20836.643,20851.256,20840.338
1809,294.75177001953125,1,BUY,20820.977,20835.588,20824.67
1810,295.0861511230469,1,BUY,20823.361,20837.975,20827.057
1811,291.4666748046875,1,BUY,20792.56,20807.17,20796.254
1812,292.92230224609375,1,BUY,20779.88,20794.49,20783.574
1813,287.84722900390625,0,HOLD,20798.422,20791.215,20798.105
1814,283.8048095703125,0,HOLD,20820.2,20805.326,20819.883
1815,285.9096374511719,0,HOLD,20869.4,20854.531,20869.086
1816,292.479736328125,0,HOLD,20878.133,20850.018,20864.57
1817,294.0140686035156,0,HOLD,20880.793,20831.398,20867.5
1818,301.7644958496094,0,HOLD,20985.453,20879.64,20940.562
1819,300.33831787109375,0,HOLD,20884.98,20845.531,20871.682
1820,301.4042053222656,0,HOLD,20886.79,20871.918,20886.477
1821,305.7089538574219,1,BUY,21000.719,21049.342,21010.418
1822,301.55194091796875,1,BUY,21092.77,21125.938,21095.99
1823,305.1278076171875,1,BUY,21099.629,21132.793,21102.85
1824,306.2508850097656,1,BUY,21267.652,21300.816,21270.873
1825,304.1525573730469,1,BUY,21264.473,21297.639,21267.691
1826,302.53704833984375,1,BUY,21267.195,21300.36,21270.412
1827,308.0534973144531,1,BUY,21425.912,21459.08,21429.129
1828,310.96929931640625,1,BUY,21481.303,21514.463,21484.52
1829,316.1409912109375,1,BUY,21369.676,21402.842,21372.895
1830,315.3725891113281,1,BUY,21409.89,21443.057,21413.11
1831,314.3087158203125,1,BUY,21561.951,21595.117,21565.168
1832,311.2057189941406,1,BUY,21633.223,21666.389,21636.441
1833,313.303955078125,1,BUY,21787.844,21821.01,21791.068
1834,313.1266174316406,1,BUY,22023.016,22119.732,22052.793
1835,311.1170654296875,1,BUY,21752.11,21848.82,21781.887
1836,308.3687438964844,1,BUY,21432.768,21465.93,21435.98
1837,314.40728759765625,1,BUY,21284.508,21317.67,21287.727
1838,313.816162109375,1,BUY,21122.123,21136.736,21125.816
1839,314.0821228027344,1,BUY,21091.713,21106.322,21095.404
1840,314.1017761230469,1,BUY,21060.062,21074.674,21063.758
1841,313.9541015625,1,BUY,21040.363,21054.975,21044.059
1842,311.56036376953125,1,BUY,21036.164,21050.78,21039.86
1843,311.8853759765625,1,BUY,21001.148,21015.762,21004.84
1844,311.23529052734375,1,BUY,20964.273,20978.883,20967.965
1845,305.36419677734375,1,BUY,20930.285,20944.895,20933.979
1846,307.2161560058594,1,BUY,20909.55,20924.156,20913.242
1847,315.5696105957031,1,BUY,20862.648,20877.262,20866.344
1848,317.7466125488281,1,BUY,20834.156,20848.768,20837.852
1849,317.3821716308594,1,BUY,20783.545,20798.16,20787.242
1850,314.61407470703125,0,HOLD,20820.379,20805.506,20820.062
1851,312.5552978515625,0,HOLD,20827.512,20812.645,20827.197
1852,311.4520263671875,0,HOLD,20854.418,20839.547,20854.104
1853,318.0718078613281,0,HOLD,20836.447,20821.578,20836.137
1854,318.85980224609375,0,HOLD,20819.662,20804.793,20819.35
1855,316.84039306640625,0,HOLD,20807.617,20804.29,20807.303
1856,320.2881774902344,0,HOLD,20832.42,20817.547,20832.105
1857,321.3323669433594,1,BUY,20799.854,20814.469,20803.547
1858,320.1797790527344,0,HOLD,20807.652,20798.361,20807.34
1859,321.91357421875,1,BUY,20793.727,20808.34,20797.418
1860,322.27801513671875,1,BUY,20807.652,20822.266,20811.348
1861,326.17889404296875,1,BUY,20809.541,20824.156,20813.236
1862,332.23712158203125,1,BUY,20906.352,20939.518,20909.57
1863,331.4884948730469,1,BUY,21017.873,21051.04,21021.09
1864,332.6015625,1,BUY,21099.32,21132.488,21102.543
1865,328.385498046875,1,BUY,21307.785,21340.947,21311.004
1866,326.7009582519531,1,BUY,21242.86,21276.027,21246.078
1867,334.6505126953125,1,BUY,20971.506,21004.668,20974.725
1868,343.2010192871094,1,BUY,20946.78,20961.393,20950.473
1869,344.75750732421875,1,BUY,20947.8,20962.408,20951.494
1870,342.7971496582031,1,BUY,21017.316,21050.482,21020.535
1871,346.7572021484375,1,BUY,21203.797,21236.96,21207.014
1872,349.3578186035156,1,BUY,21282.752,21315.922,21285.97
1873,349.6040344238281,1,BUY,21114.219,21147.389,21117.44
1874,349.54498291015625,1,BUY,21006.727,21034.762,21010.42
1875,343.61474609375,1,BUY,21009.701,21024.312,21013.398
1876,347.880126953125,1,BUY,21008.6,21023.209,21012.295
1877,349.2099914550781,1,BUY,20984.324,20998.932,20988.018
1878,355.1106872558594,1,BUY,20964.34,20978.953,20968.035
1879,357.8393249511719,1,BUY,20952.281,20966.893,20955.977
1880,360.43988037109375,1,BUY,20948.664,20963.273,20952.36
1881,364.7348327636719,1,BUY,20942.016,20956.63,20945.715
1882,362.4395751953125,1,BUY,20924.63,20939.244,20928.328
1883,361.9207763671875,1,BUY,20925.027,20939.637,20928.723
1884,356.9886169433594,1,BUY,20920.55,20935.162,20924.246
1885,361.20062255859375,1,BUY,20923.777,20938.389,20927.469
1886,357.6199645996094,1,BUY,20934.22,20948.832,20937.918
1887,352.82586669921875,1,BUY,20920.451,20935.064,20924.146
1888,358.8924255371094,1,BUY,20911.178,20925.791,20914.871
1889,359.5927429199219,1,BUY,20909.61,20924.219,20913.307
1890,358.8726806640625,1,BUY,20899.715,20914.328,20903.41
1891,364.4065246582031,1,BUY,20885.836,20900.447,20889.53
1892,365.2647399902344,1,BUY,20882.217,20896.824,20885.91
1893,365.25482177734375,1,BUY,20855.035,20869.645,20858.729
1894,362.47314453125,1,BUY,20842.984,20857.598,20846.682
1895,361.2696838378906,1,BUY,20847.395,20862.006,20851.088
1896,361.3880310058594,1,BUY,20832.197,20846.809,20835.89
1897,363.1735534667969,1,BUY,20814.56,20829.172,20818.254
1898,367.7604370117187,1,BUY,20794.555,20809.166,20798.246
1899,374.0045166015625,1,BUY,20786.967,20801.58,20790.662
1900,373.9255981445313,1,BUY,20795.59,20810.201,20799.283
1901,377.4176025390625,1,BUY,20810.338,20824.95,20814.035
1902,380.5050354003906,1,BUY,20812.812,20827.422,20816.504
1903,380.4162902832031,1,BUY,20831.922,20846.531,20835.613
1904,371.6469421386719,1,BUY,20867.49,20882.102,20871.184
1905,370.53228759765625,1,BUY,20901.686,20916.295,20905.377
1906,371.1241455078125,1,BUY,20934.916,20949.527,20938.61
1907,373.6395263671875,1,BUY,20923.7,20938.31,20927.395
1908,372.3966064453125,1,BUY,20900.908,20915.52,20904.602
1909,371.50885009765625,1,BUY,20896.371,20910.984,20900.068
1910,378.2757263183594,1,BUY,20903.492,20936.656,20906.709
1911,378.4730224609375,1,BUY,20889.193,20903.803,20892.885
1912,377.5951232910156,1,BUY,20904.139,20937.305,20907.357
1913,369.3091125488281,1,BUY,21007.729,21040.895,21010.95
1914,368.71728515625,1,BUY,21161.793,21194.959,21165.012
1915,366.990966796875,1,BUY,21259.42,21292.582,21262.639
1916,370.0982360839844,1,BUY,21256.857,21290.025,21260.078
1917,366.9515686035156,1,BUY,21199.904,21233.074,21203.129
1918,362.9170227050781,1,BUY,21089.26,21103.867,21092.953
1919,363.5877990722656,1,BUY,21083.957,21098.57,21087.652
1920,361.2696838378906,1,BUY,21068.521,21083.139,21072.22
1921,365.323974609375,1,BUY,21058.717,21073.33,21062.414
1922,361.4472961425781,1,BUY,21046.729,21061.336,21050.422
1923,357.6199645996094,1,BUY,21035.98,21050.59,21039.674
1924,353.7136535644531,1,BUY,21053.059,21067.668,21056.758
1925,353.2698059082031,1,BUY,21142.348,21175.514,21145.57
1926,358.96148681640625,1,BUY,21118.258,21151.426,21121.479
1927,358.44854736328125,1,BUY,21057.521,21075.62,21061.217
1928,364.1007385253906,1,BUY,21070.59,21103.76,21073.81
1929,356.31781005859375,1,BUY,21116.926,21150.088,21120.145
1930,359.079833984375,1,BUY,21031.768,21046.375,21035.46
1931,361.78265380859375,1,BUY,21063.744,21096.914,21066.96
1932,369.6839294433594,1,BUY,21230.527,21263.695,21233.748
1933,371.7455749511719,1,BUY,21573.135,21606.3,21576.355
1934,372.8602600097656,1,BUY,21677.645,21710.814,21680.867
1935,372.4656677246094,1,BUY,21768.146,21864.855,21797.916
1936,372.9391784667969,1,BUY,21660.77,21693.938,21663.99
1937,369.6543273925781,1,BUY,21747.547,21844.256,21777.318
1938,367.0106506347656,1,BUY,22042.805,22139.516,22072.572
1939,367.523681640625,1,BUY,22107.648,22204.361,22137.418
1940,371.8540954589844,1,BUY,22294.934,22391.646,22324.707
1941,367.7308349609375,1,BUY,22184.01,22280.727,22213.785
1942,369.1315612792969,1,BUY,22465.363,22562.078,22495.137
1943,372.1500549316406,1,BUY,22771.168,22867.879,22800.938
1944,365.7777099609375,1,BUY,23080.166,23176.879,23109.94
1945,366.1590270996094,1,BUY,23110.018,23206.73,23139.791
1946,365.3786010742187,1,BUY,22776.904,22873.611,22806.674
1947,360.1133117675781,1,BUY,22663.37,22760.076,22693.137
1948,353.514404296875,1,BUY,22319.332,22416.049,22349.102
1949,353.5638122558594,1,BUY,22720.01,22816.727,22749.781
1950,355.2431640625,1,BUY,22642.93,22739.64,22672.7
1951,349.9087219238281,1,BUY,22416.79,22513.498,22446.559
1952,350.72869873046875,1,BUY,21984.71,22017.873,21987.93
1953,353.66259765625,1,BUY,21836.578,21869.75,21839.805
1954,353.9194641113281,1,BUY,21689.625,21722.791,21692.846
1955,356.87310791015625,1,BUY,21688.719,21721.883,21691.941
1956,350.6101379394531,1,BUY,21631.104,21664.268,21634.324
1957,355.3815002441406,1,BUY,21742.59,21775.758,21745.809
1958,354.33428955078125,1,BUY,21766.223,21858.959,21792.016
1959,360.2714538574219,1,BUY,21724.043,21817.047,21750.107
1960,362.1087646484375,1,BUY,21571.11,21604.271,21574.324
1961,364.1141357421875,1,BUY,21683.035,21758.352,21691.41
1962,366.7121887207031,1,BUY,21710.902,21753.473,21714.123
1963,365.4378356933594,1,BUY,21591.828,21624.994,21595.05
1964,360.8443298339844,1,BUY,21973.883,22070.594,22003.66
1965,364.9241638183594,1,BUY,22082.082,22178.797,22111.852
1966,363.7289123535156,1,BUY,22208.95,22305.656,22238.72
1967,358.95751953125,1,BUY,22671.965,22768.68,22701.736
1968,355.5988464355469,1,BUY,23147.844,23244.557,23177.617
1969,350.2940368652344,1,BUY,23134.154,23230.867,23163.928
1970,351.35107421875,1,BUY,23046.043,23142.758,23075.818
1971,354.7690124511719,1,BUY,23344.11,23440.828,23373.887
1972,346.0857849121094,1,BUY,23333.9,23430.613,23363.672
1973,339.4868469238281,1,BUY,23115.416,23212.127,23145.188
1974,341.1168212890625,1,BUY,23080.527,23177.236,23110.299
1975,344.95953369140625,1,BUY,22869.568,22966.283,22899.34
1976,346.6092834472656,1,BUY,23248.555,23345.271,23278.332
1977,352.6253662109375,1,BUY,22920.137,23016.846,22949.904
1978,359.0267028808594,1,BUY,22837.168,22933.883,22866.938
1979,363.2448120117187,1,BUY,22404.621,22501.332,22434.395
1980,364.7265930175781,1,BUY,22153.43,22186.596,22156.65
1981,368.17425537109375,1,BUY,21989.293,22022.455,21992.512
1982,368.4112854003906,1,BUY,21853.574,21886.742,21856.797
1983,365.57611083984375,1,BUY,21842.426,21875.59,21845.643
1984,373.7951354980469,1,BUY,21980.283,22013.451,21983.504
1985,372.6294250488281,1,BUY,21815.258,21848.426,21818.48
1986,380.6508483886719,1,BUY,21851.303,21884.469,21854.52
1987,380.9373474121094,1,BUY,21945.797,21978.965,21949.021
1988,381.2633361816406,1,BUY,21998.893,22060.818,22002.113
1989,381.352294921875,1,BUY,22324.562,22421.264,22354.328
1990,385.99517822265625,1,BUY,22282.688,22379.4,22312.46
1991,383.7527160644531,1,BUY,22075.379,22129.7,22078.598
1992,385.3234252929687,1,BUY,22583.035,22679.748,22612.807
1993,384.7801208496094,1,BUY,23179.957,23276.672,23209.73
1994,384.4442443847656,1,BUY,23143.137,23239.854,23172.91
1995,385.4518432617187,1,BUY,22993.375,23090.086,23023.143
1996,385.0764465332031,1,BUY,22888.027,22984.74,22917.803
1997,384.1083984375,1,BUY,22458.125,22554.84,22487.9
1998,385.2048950195313,1,BUY,22145.121,22178.285,22148.342
1999,381.6288146972656,1,BUY,22053.746,22086.906,22056.963
2000,382.5870971679687,1,BUY,22002.422,22035.59,22005.645
2001,380.3742370605469,1,BUY,21906.924,21940.094,21910.145
2002,385.68890380859375,1,BUY,21846.777,21879.941,21849.998
2003,387.4078369140625,1,BUY,21833.342,21866.508,21836.568
2004,390.7171325683594,1,BUY,21539.459,21572.621,21542.678
2005,393.8288879394531,1,BUY,21484.045,21517.209,21487.262
2006,398.83734130859375,1,BUY,21375.295,21389.91,21378.984
2007,398.49163818359375,1,BUY,21328.805,21343.42,21332.498
2008,400.4178771972656,1,BUY,21275.03,21289.643,21278.727
2009,402.93994140625,1,BUY,21216.928,21231.543,21220.62
2010,404.9988403320313,1,BUY,21156.084,21170.69,21159.777
2011,398.9806213378906,1,BUY,21105.617,21120.229,21109.31
2012,403.6230163574219,1,BUY,21068.785,21083.396,21072.482
2013,404.226806640625,1,BUY,21039.53,21054.14,21043.225
2014,406.7013244628906,1,BUY,21029.266,21043.877,21032.959
2015,407.5292663574219,1,BUY,20998.26,21012.873,21001.955
2016,407.3311462402344,1,BUY,20983.555,20998.166,20987.25
2017,405.5683898925781,1,BUY,21014.979,21048.145,21018.195
2018,398.7051696777344,1,BUY,21052.812,21085.98,21056.027
2019,394.4862976074219,1,BUY,21204.959,21238.121,21208.18
2020,392.45611572265625,1,BUY,21317.023,21350.19,21320.242
2021,392.9215698242187,1,BUY,21426.764,21459.932,21429.986
2022,401.0424499511719,1,BUY,21361.611,21394.777,21364.832
2023,401.8347778320313,1,BUY,21292.766,21325.93,21295.984
2024,404.5581970214844,1,BUY,21251.762,21284.928,21254.984
2025,405.4000549316406,1,BUY,21166.705,21199.87,21169.922
2026,405.6080017089844,1,BUY,21095.596,21126.037,21099.29
2027,405.5683898925781,1,BUY,21112.586,21145.75,21115.807
2028,403.2806701660156,1,BUY,21117.338,21131.945,21121.03
2029,409.0048522949219,1,BUY,21121.41,21136.018,21125.102
2030,417.1158447265625,1,BUY,21117.41,21132.023,21121.105
2031,417.66058349609375,1,BUY,21116.945,21131.559,21120.637
2032,419.3936767578125,1,BUY,21097.875,21112.488,21101.57
2033,421.7209777832031,1,BUY,21076.48,21091.092,21080.178
2034,422.2359924316406,1,BUY,21044.191,21058.81,21047.89
2035,419.7204895019531,1,BUY,21012.182,21026.791,21015.877
2036,424.0185852050781,1,BUY,20978.283,20992.89,20981.975
2037,421.196044921875,1,BUY,20952.621,20967.232,20956.316
2038,412.9464721679687,1,BUY,21070.055,21103.22,21073.275
2039,417.80908203125,1,BUY,21335.771,21368.938,21338.988
2040,424.8703002929687,1,BUY,21485.975,21519.139,21489.191
2041,424.3157348632813,1,BUY,21522.572,21555.736,21525.791
2042,423.4640197753906,1,BUY,21337.887,21371.049,21341.105
2043,427.8215637207031,1,BUY,21278.715,21311.885,21281.934
2044,428.6138610839844,1,BUY,21262.617,21295.783,21265.838
2045,432.8327026367187,1,BUY,21266.824,21299.988,21270.043
2046,431.1391906738281,1,BUY,21402.533,21435.7,21405.752
2047,424.4147644042969,1,BUY,21449.773,21482.938,21452.994
2048,429.0396728515625,1,BUY,21552.293,21585.46,21555.514
2049,430.3172302246094,1,BUY,21394.244,21427.402,21397.46
2050,426.4152526855469,1,BUY,21118.402,21133.016,21122.1
2051,423.1966247558594,1,BUY,21136.377,21150.988,21140.072
2052,421.5030822753906,1,BUY,21140.877,21155.486,21144.572
2053,433.8428955078125,1,BUY,21125.021,21139.633,21128.715
2054,432.5653076171875,1,BUY,21105.357,21119.96,21109.047
2055,432.3374938964844,1,BUY,21089.969,21104.58,21093.664
2056,433.3774108886719,1,BUY,21059.016,21073.627,21062.707
2057,431.0699462890625,1,BUY,21044.082,21058.693,21047.777
2058,434.763916015625,1,BUY,21077.652,21110.818,21080.875
2059,441.31011962890625,1,BUY,21007.797,21022.406,21011.488
2060,439.73541259765625,1,BUY,20985.684,21000.293,20989.379
2061,431.8423767089844,1,BUY,20963.172,20977.783,20966.865
2062,434.5559692382813,1,BUY,20941.812,20956.424,20945.508
2063,441.1516723632813,1,BUY,20942.746,20957.36,20946.443
2064,434.78369140625,1,BUY,20939.967,20954.58,20943.664
2065,433.1694641113281,0,HOLD,20985.596,20945.734,20957.072
2066,439.37896728515625,1,BUY,20999.984,21033.152,21003.203
2067,436.0018005371094,1,BUY,21203.664,21236.832,21206.883
2068,434.9025573730469,1,BUY,21088.674,21121.84,21091.889
2069,429.7329406738281,1,BUY,21028.402,21061.562,21031.62
2070,433.83148193359375,1,BUY,21157.775,21190.945,21160.994
2071,434.9123840332031,1,BUY,21210.762,21243.928,21213.977
2072,440.0689697265625,1,BUY,21284.713,21317.88,21287.934
2073,442.1514587402344,1,BUY,21081.436,21114.598,21084.654
2074,442.65728759765625,1,BUY,21117.146,21150.312,21120.361
2075,441.05078125,1,BUY,21203.336,21236.502,21206.555
2076,439.6227722167969,1,BUY,21229.908,21263.074,21233.125
2077,441.1201171875,1,BUY,21366.654,21399.816,21369.875
2078,440.3069763183594,1,BUY,21323.25,21356.414,21326.467
2079,441.23919677734375,1,BUY,21182.465,21215.633,21185.688
2080,437.4311828613281,1,BUY,21210.373,21243.543,21213.59
2081,438.4129333496094,1,BUY,21353.293,21386.457,21356.508
2082,431.7092895507813,1,BUY,21329.99,21363.156,21333.21
2083,436.7965393066406,1,BUY,21181.262,21214.422,21184.477
2084,436.9254455566406,1,BUY,21333.31,21366.473,21336.525
2085,438.5418395996094,1,BUY,21397.545,21430.709,21400.766
2086,434.7140502929687,1,BUY,21222.096,21255.262,21225.314
2087,441.6556701660156,1,BUY,21353.271,21386.438,21356.488
2088,434.6148681640625,1,BUY,21442.65,21475.812,21445.867
2089,427.4649963378906,1,BUY,21657.46,21690.627,21660.68
2090,427.5046691894531,1,BUY,21629.975,21663.14,21633.195
2091,422.28851318359375,1,BUY,21585.287,21618.453,21588.506
2092,419.8788146972656,1,BUY,21498.07,21531.238,21501.29
2093,411.1918640136719,1,BUY,21474.576,21507.744,21477.797
2094,415.3271179199219,1,BUY,21447.791,21480.957,21451.008
2095,421.5249938964844,1,BUY,21512.166,21545.332,21515.385
2096,422.9529724121094,1,BUY,21570.945,21604.111,21574.162
2097,420.91009521484375,1,BUY,21553.264,21586.432,21556.482
2098,427.4054870605469,1,BUY,21548.225,21581.385,21551.441
2099,429.1409301757813,1,BUY,21551.55,21584.715,21554.77
2100,421.0489501953125,1,BUY,21636.402,21669.572,21639.62
2101,418.0045776367187,1,BUY,21595.043,21628.203,21598.262
2102,423.3396606445313,1,BUY,21820.934,21854.1,21824.152
2103,431.84820556640625,1,BUY,21736.0,21769.164,21739.223
2104,436.5783386230469,1,BUY,21738.033,21771.203,21741.252
2105,436.6477966308594,1,BUY,21698.143,21731.307,21701.363
2106,436.3899536132813,1,BUY,21869.219,21902.375,21872.434
2107,437.3419189453125,1,BUY,21730.059,21763.223,21733.277
2108,438.3732604980469,1,BUY,21955.29,21988.457,21958.508
2109,439.3847961425781,1,BUY,22237.357,22334.064,22267.121
2110,442.2109680175781,1,BUY,22317.883,22414.598,22347.662
2111,449.1228332519531,1,BUY,22636.309,22733.02,22666.082
2112,448.2105407714844,1,BUY,22824.176,22920.89,22853.947
2113,447.9923400878906,1,BUY,23291.117,23387.832,23320.893
2114,451.1161193847656,1,BUY,23150.934,23247.645,23180.705
2115,451.9986572265625,1,BUY,22824.855,22921.566,22854.627
2116,451.909423828125,1,BUY,22753.389,22850.102,22783.164
2117,449.8765869140625,1,BUY,23010.713,23107.42,23040.484
2118,454.1307678222656,1,BUY,22687.586,22784.297,22717.355
2119,455.8463134765625,1,BUY,22633.977,22730.693,22663.752
2120,452.63336181640625,1,BUY,23089.97,23186.684,23119.748
2121,447.7840881347656,1,BUY,23299.68,23396.396,23329.45
2122,446.95111083984375,1,BUY,22936.219,23032.93,22965.99
2123,449.3509216308594,1,BUY,22395.607,22492.32,22425.379
2124,450.5805969238281,1,BUY,22043.174,22091.523,22046.383
2125,459.6642150878906,1,BUY,21924.959,21960.451,21928.182
2126,459.5055541992187,1,BUY,21884.408,21948.738,21887.625
2127,459.0989685058594,1,BUY,21841.309,21874.473,21844.527
2128,460.9533386230469,1,BUY,21847.262,21880.426,21850.48
2129,464.11676025390625,1,BUY,21775.39,21808.547,21778.607
2130,470.1956481933594,1,BUY,21657.12,21690.285,21660.338
2131,472.74420166015625,1,BUY,21408.035,21441.2,21411.256
2132,475.193603515625,1,BUY,21355.389,21388.549,21358.604
2133,481.0146179199219,1,BUY,21280.408,21313.57,21283.623
2134,481.1634216308594,1,BUY,21167.537,21200.703,21170.758
2135,477.4546203613281,1,BUY,21144.775,21177.943,21147.992
2136,476.1753845214844,1,BUY,21133.414,21166.58,21136.633
2137,470.7542419433594,1,BUY,21181.965,21215.135,21185.188
2138,476.1376037597656,1,BUY,21136.352,21169.518,21139.572
2139,477.1209106445313,1,BUY,21106.725,21139.89,21109.941
2140,478.3525085449219,1,BUY,21182.574,21215.742,21185.795
2141,475.8694152832031,1,BUY,21324.818,21357.982,21328.041
2142,478.6604614257813,1,BUY,21394.18,21427.35,21397.402
2143,483.6862487792969,1,BUY,21409.484,21442.648,21412.703
2144,487.71875,1,BUY,21421.234,21454.404,21424.45
2145,492.8041076660156,1,BUY,21245.355,21278.521,21248.572
2146,493.9761047363281,1,BUY,21227.664,21260.83,21230.883
2147,494.4031982421875,1,BUY,21297.908,21331.074,21301.13
2148,499.5581359863281,1,BUY,21294.434,21327.6,21297.648
2149,488.6026916503906,1,BUY,21258.78,21291.945,21262.0
2150,491.47320556640625,1,BUY,21140.764,21173.93,21143.98
2151,492.794189453125,1,BUY,21066.018,21080.63,21069.715
2152,492.98291015625,1,BUY,21084.406,21099.018,21088.102
2153,478.5114440917969,1,BUY,21084.49,21099.1,21088.188
2154,476.246826171875,1,BUY,21061.348,21075.957,21065.043
2155,472.025634765625,1,BUY,21061.025,21075.633,21064.719
2156,479.0577392578125,1,BUY,21050.61,21065.223,21054.305
2157,477.3692321777344,1,BUY,21036.629,21051.244,21040.328
2158,460.245849609375,1,BUY,21002.713,21017.32,21006.408
2159,455.1703796386719,1,BUY,20959.977,20974.59,20963.672
2160,459.8385925292969,1,BUY,20932.11,20946.719,20935.805
2161,460.7623291015625,1,BUY,20926.727,20959.893,20929.947
2162,454.4353942871094,1,BUY,20935.018,20968.184,20938.234
2163,467.8838195800781,0,HOLD,20969.582,20958.396,20940.775
2164,456.5509643554687,0,HOLD,21017.25,20972.611,20988.445
2165,445.71478271484375,0,HOLD,21056.133,21048.035,21054.293
2166,432.42529296875,0,HOLD,21046.562,21003.062,21030.111
2167,436.55712890625,0,HOLD,21040.316,21000.844,21027.89
2168,431.829345703125,0,HOLD,21032.654,21006.36,21030.812
2169,445.0393981933594,1,BUY,20980.957,20995.57,20984.656
2170,447.3635864257813,1,BUY,20993.967,21008.574,20997.66
2171,448.3270263671875,1,BUY,21000.273,21014.887,21003.973
2172,459.45123291015625,1,BUY,20994.207,21008.82,20997.9
2173,459.6002197265625,1,BUY,21227.605,21260.77,21230.826
2174,471.211181640625,1,BUY,21404.95,21438.113,21408.168
2175,471.8170471191406,1,BUY,21611.666,21644.836,21614.887
2176,478.0148315429687,1,BUY,21555.547,21588.71,21558.77
2177,477.0116882324219,1,BUY,21656.586,21689.752,21659.805
2178,479.2365112304687,1,BUY,22308.855,22405.564,22338.625
2179,471.6382751464844,1,BUY,22787.023,22898.672,22823.059
2180,476.75341796875,1,BUY,22712.164,22821.77,22748.201
2181,472.12493896484375,1,BUY,22861.027,22957.738,22890.803
2182,473.5353393554687,1,BUY,23277.256,23373.969,23307.027
2183,468.1619262695313,1,BUY,22638.8,22735.516,22668.574
2184,467.4765625,1,BUY,23255.219,23351.936,23284.994
2185,473.0486145019531,1,BUY,23885.16,23981.873,23914.932
2186,458.6864318847656,1,BUY,24579.781,24676.494,24609.553
2187,457.4945373535156,1,BUY,24273.396,24370.105,24303.168
2188,457.9216613769531,1,BUY,24368.22,24464.934,24397.994
2189,445.65521240234375,1,BUY,23311.842,23408.555,23341.613
2190,451.38616943359375,1,BUY,22999.744,23096.457,23029.518
2191,455.5577697753906,1,BUY,22926.963,23023.676,22956.736
2192,465.4503784179687,1,BUY,22333.758,22430.473,22363.531
2193,470.0192565917969,1,BUY,22345.562,22442.277,22375.338
2194,472.12493896484375,1,BUY,21826.7,21868.441,21829.926
2195,470.0391540527344,1,BUY,21708.62,21741.787,21711.836
2196,470.2874755859375,1,BUY,21614.824,21647.992,21618.045
2197,468.2513122558594,1,BUY,21549.684,21582.848,21552.898
2198,480.0906677246094,1,BUY,21320.271,21353.44,21323.494
2199,479.1768798828125,1,BUY,21356.852,21390.02,21360.07
2200,480.4470825195313,1,BUY,21091.736,21106.344,21095.432
2201,482.7644958496094,1,BUY,21057.66,21090.824,21060.877
